timestamp,symbol,price,sp500,cac40,nikkei
2022-09-08,META,162.05999755859375,4006.179931640625,6125.89990234375,28065.279296875
2022-09-09,META,169.14999389648438,4067.360107421875,6212.330078125,28214.75
2022-09-12,META,168.9600067138672,4110.41015625,6333.58984375,28542.109375
2022-09-13,META,153.1300048828125,3932.68994140625,6245.68994140625,28614.630859375
2022-09-14,META,151.47000122070312,3946.010009765625,6222.41015625,27818.619140625
2022-09-15,META,149.5500030517578,3901.35009765625,6157.83984375,27875.91015625
2022-09-16,META,146.2899932861328,3873.330078125,6077.2998046875,27567.650390625
2022-09-19,META,148.02000427246094,3899.889892578125,6061.58984375,nan
2022-09-20,META,146.08999633789062,3855.929931640625,5979.47021484375,27688.419921875
2022-09-21,META,142.1199951171875,3789.929931640625,6031.330078125,27313.130859375
2022-09-22,META,142.82000732421875,3757.989990234375,5918.5,27153.830078125
2022-09-23,META,140.41000366210938,3693.22998046875,5783.41015625,nan
2022-09-26,META,136.3699951171875,3655.0400390625,5769.39013671875,26431.55078125
2022-09-27,META,134.39999389648438,3647.2900390625,5753.81982421875,26571.869140625
2022-09-28,META,141.61000061035156,3719.0400390625,5765.009765625,26173.98046875
2022-09-29,META,136.41000366210938,3640.469970703125,5676.8701171875,26422.05078125
2022-09-30,META,135.67999267578125,3585.6201171875,5762.33984375,25937.2109375
2022-10-03,META,138.61000061035156,3678.429931640625,5794.14990234375,26215.7890625
2022-10-04,META,140.27999877929688,3790.929931640625,6039.68994140625,26992.2109375
2022-10-05,META,138.97999572753906,3783.280029296875,5985.4599609375,27120.529296875
2022-10-06,META,139.07000732421875,3744.52001953125,5936.419921875,27311.30078125
2022-10-07,META,133.4499969482422,3639.659912109375,5866.93994140625,27116.109375
2022-10-10,META,133.7899932861328,3612.389892578125,5840.5498046875,nan
2022-10-11,META,128.5399932861328,3588.840087890625,5833.2001953125,26401.25
2022-10-12,META,127.5,3577.030029296875,5818.47021484375,26396.830078125
2022-10-13,META,130.2899932861328,3669.909912109375,5879.18994140625,26237.419921875
2022-10-14,META,126.76000213623047,3583.070068359375,5931.919921875,27090.759765625
2022-10-17,META,134.0399932861328,3677.949951171875,6040.66015625,26775.7890625
2022-10-18,META,132.8000030517578,3719.97998046875,6067.0,27156.140625
2022-10-19,META,133.22999572753906,3695.159912109375,6040.72021484375,27257.380859375
2022-10-20,META,131.52999877929688,3665.780029296875,6086.89990234375,27006.9609375
